MainVertexSeq,VertexID,X,Y,Z,VertexDepth,MeshScalar
101,14371,-21.4515,-6.01667,73.0061,1,1
101,14744,-21.3605,-5.95291,73.9242,1,1
101,14742,-22.8497,-5.43455,74.2142,2,1
101,14367,-23.628,-5.33696,73.235,1,1
101,14741,-23.6846,-5.20642,73.9402,1,1
101,15101,-22.6185,-5.33967,75.2179,1,1
101,15102,-23.4846,-5.13977,74.6632,1,1
101,15103,-21.9188,-5.59536,75.1303,1,1
101,15104,-21.233,-5.86469,74.9196,2,1
101,15089,-20.5171,-6.15725,74.6428,1,1
101,15483,-21.0057,-5.74897,76.0455,1,1
101,15470,-20.4035,-6.0656,75.5503,1,1
102,14956,-14.0917,39.5272,74.0372,0,1
102,14956,-14.0917,39.5272,74.0372,3,1
102,14603,-15.0474,39.7128,73.3455,2,1
102,14602,-15.7416,39.9696,72.5012,1,1
102,14240,-14.7473,39.7733,72.2744,1,1
102,14604,-14.0302,39.6109,73.148,1,1
102,14952,-15.9615,39.8936,73.2887,1,1
102,14954,-15.9236,39.6953,74.2392,1,1
102,14955,-14.9343,39.5606,74.2573,1,1
102,14957,-13.1407,39.5003,73.9373,2,1
102,14605,-13.0662,39.5506,73.0195,1,1
102,14958,-12.2049,39.5116,73.8379,1,1
102,15342,-13.2336,39.4023,74.8362,1,1
102,15343,-12.2509,39.4443,74.7954,1,1
102,15341,-14.2172,39.3982,74.9101,2,1
102,15340,-15.1782,39.4385,75.0164,1,1
102,15744,-14.4987,39.2397,75.7205,1,1
102,15745,-13.4887,39.2557,75.6351,1,1
103,15103,-21.9188,-5.59536,75.1303,0,1
103,15103,-21.9188,-5.59536,75.1303,3,1
103,14743,-22.0956,-5.69704,74.0674,2,1
103,14370,-22.1852,-5.78947,73.0201,1,1
103,14369,-22.921,-5.55999,73.1534,1,1
103,14742,-22.8497,-5.43455,74.2142,1,1
103,14744,-21.3605,-5.95291,73.9242,1,1
103,15104,-21.233,-5.86469,74.9196,1,1
103,15101,-22.6185,-5.33967,75.2179,2,1
103,15102,-23.4846,-5.13977,74.6632,1,1
103,15480,-23.2728,-5.06781,75.3905,1,1
103,15481,-22.636,-5.18411,75.9351,1,1
103,15482,-21.7998,-5.43193,76.1838,1,1
103,15483,-21.0057,-5.74897,76.0455,2,1
103,15470,-20.4035,-6.0656,75.5503,1,1
103,15879,-20.877,-5.55726,77.094,1,1
103,15866,-20.192,-5.99894,76.3452,1,1
103,15880,-20.1214,-5.83411,77.1512,1,1
104,15341,-14.2172,39.3982,74.9101,0,1
104,15341,-14.2172,39.3982,74.9101,3,1
104,14955,-14.9343,39.5606,74.2573,2,1
104,14954,-15.9236,39.6953,74.2392,1,1
104,14603,-15.0474,39.7128,73.3455,1,1
104,14956,-14.0917,39.5272,74.0372,1,1
104,15340,-15.1782,39.4385,75.0164,1,1
104,15342,-13.2336,39.4023,74.8362,2,1
104,14957,-13.1407,39.5003,73.9373,1,1
104,15343,-12.2509,39.4443,74.7954,1,1
104,15745,-13.4887,39.2557,75.6351,1,1
104,15746,-12.3557,39.3176,75.7179,1,1
104,15744,-14.4987,39.2397,75.7205,2,1
104,15743,-15.4874,39.2577,75.8843,1,1
104,16115,-14.7037,39.0411,76.5626,1,1
104,16119,-13.8172,39.0642,76.4373,1,1
105,15482,-21.7998,-5.43193,76.1838,0,1
105,15482,-21.7998,-5.43193,76.1838,3,1
105,15101,-22.6185,-5.33967,75.2179,2,1
105,14742,-22.8497,-5.43455,74.2142,1,1
105,15102,-23.4846,-5.13977,74.6632,1,1
105,15103,-21.9188,-5.59536,75.1303,1,1
105,15480,-23.2728,-5.06781,75.3905,1,1
105,15481,-22.636,-5.18411,75.9351,1,1
105,15483,-21.0057,-5.74897,76.0455,2,1
105,15104,-21.233,-5.86469,74.9196,1,1
105,15470,-20.4035,-6.0656,75.5503,1,1
105,15879,-20.877,-5.55726,77.094,1,1
105,15866,-20.192,-5.99894,76.3452,1,1
105,15880,-20.1214,-5.83411,77.1512,1,1
105,15877,-21.5631,-5.27928,77.1736,2,1
105,15878,-22.4038,-5.08705,76.6695,1,1
105,16285,-22.1513,-4.96697,77.4396,1,1
105,16286,-21.5337,-5.07965,77.891,1,1
105,16287,-20.7397,-5.33581,78.0624,1,1
106,15744,-14.4987,39.2397,75.7205,0,1
106,15744,-14.4987,39.2397,75.7205,3,1
106,15340,-15.1782,39.4385,75.0164,2,1
106,14954,-15.9236,39.6953,74.2392,1,1
106,14955,-14.9343,39.5606,74.2573,1,1
106,15339,-15.9974,39.5041,75.1195,1,1
106,15341,-14.2172,39.3982,74.9101,1,1
106,15743,-15.4874,39.2577,75.8843,1,1
106,15745,-13.4887,39.2557,75.6351,2,1
106,15342,-13.2336,39.4023,74.8362,1,1
106,15746,-12.3557,39.3176,75.7179,1,1
106,16119,-13.8172,39.0642,76.4373,1,1
106,16121,-12.9257,39.1174,76.391,1,1
106,16115,-14.7037,39.0411,76.5626,2,1
106,16116,-15.4901,39.045,76.6849,1,1
106,16117,-14.9698,38.8296,77.4589,1,1
106,16118,-14.0246,38.8684,77.2883,1,1
107,15877,-21.5631,-5.27928,77.1736,0,1
107,15877,-21.5631,-5.27928,77.1736,3,1
107,15482,-21.7998,-5.43193,76.1838,2,1
107,15101,-22.6185,-5.33967,75.2179,1,1
107,15481,-22.636,-5.18411,75.9351,1,1
107,15103,-21.9188,-5.59536,75.1303,1,1
107,15483,-21.0057,-5.74897,76.0455,1,1
107,15878,-22.4038,-5.08705,76.6695,1,1
107,15879,-20.877,-5.55726,77.094,1,1
107,16285,-22.1513,-4.96697,77.4396,2,1
107,16286,-21.5337,-5.07965,77.891,1,1
107,15894,-22.9478,-4.71823,77.1447,1,1
107,16302,-22.0141,-4.72256,78.3057,1,1
107,16287,-20.7397,-5.33581,78.0624,2,1
107,16288,-19.9752,-5.6195,78.1006,1,1
107,16694,-21.2173,-4.99419,78.5167,1,1
107,16695,-20.5943,-5.1239,78.8637,1,1
107,16696,-19.7941,-5.38195,79.0193,1,1
108,16115,-14.7037,39.0411,76.5626,0,1
108,16115,-14.7037,39.0411,76.5626,3,1
108,16116,-15.4901,39.045,76.6849,2,1
108,16117,-14.9698,38.8296,77.4589,1,1
108,15743,-15.4874,39.2577,75.8843,1,1
108,16141,-16.3748,39.1689,76.4795,1,1
108,16553,-15.8977,38.9235,77.2147,1,1
108,16118,-14.0246,38.8684,77.2883,2,1
108,16119,-13.8172,39.0642,76.4373,1,1
108,16120,-13.1623,38.9253,77.1934,1,1
108,16555,-14.0748,38.6977,78.1441,1,1
108,16556,-13.2322,38.7676,78.039,1,1
108,15744,-14.4987,39.2397,75.7205,2,1
108,15340,-15.1782,39.4385,75.0164,1,1
108,15341,-14.2172,39.3982,74.9101,1,1
108,15745,-13.4887,39.2557,75.6351,1,1
109,16117,-14.9698,38.8296,77.4589,0,1
109,16117,-14.9698,38.8296,77.4589,3,1
109,16116,-15.4901,39.045,76.6849,2,1
109,16115,-14.7037,39.0411,76.5626,1,1
109,15743,-15.4874,39.2577,75.8843,1,1
109,16141,-16.3748,39.1689,76.4795,1,1
109,16553,-15.8977,38.9235,77.2147,1,1
109,16118,-14.0246,38.8684,77.2883,2,1
109,16119,-13.8172,39.0642,76.4373,1,1
109,16120,-13.1623,38.9253,77.1934,1,1
109,16555,-14.0748,38.6977,78.1441,1,1
109,16556,-13.2322,38.7676,78.039,1,1
109,16552,-15.8495,38.7029,78.0189,2,1
109,16551,-16.7208,38.9413,77.3007,1,1
109,16550,-16.9368,38.6962,78.0584,1,1
109,16554,-14.8691,38.6433,78.2843,1,1
109,16949,-16.1859,38.4775,78.7877,1,1
109,16950,-15.1501,38.4917,78.9331,1,1
110,16286,-21.5337,-5.07965,77.891,0,1
110,16286,-21.5337,-5.07965,77.891,3,1
110,16285,-22.1513,-4.96697,77.4396,2,1
110,15877,-21.5631,-5.27928,77.1736,1,1
110,15878,-22.4038,-5.08705,76.6695,1,1
110,15894,-22.9478,-4.71823,77.1447,1,1
110,16302,-22.0141,-4.72256,78.3057,1,1
110,16287,-20.7397,-5.33581,78.0624,2,1
110,15879,-20.877,-5.55726,77.094,1,1
110,16288,-19.9752,-5.6195,78.1006,1,1
110,16694,-21.2173,-4.99419,78.5167,1,1
110,16695,-20.5943,-5.1239,78.8637,1,1
110,16696,-19.7941,-5.38195,79.0193,1,1
111,16554,-14.8691,38.6433,78.2843,0,1
111,16554,-14.8691,38.6433,78.2843,3,1
111,16552,-15.8495,38.7029,78.0189,2,1
111,16551,-16.7208,38.9413,77.3007,1,1
111,16553,-15.8977,38.9235,77.2147,1,1
111,16550,-16.9368,38.6962,78.0584,1,1
111,16117,-14.9698,38.8296,77.4589,1,1
111,16949,-16.1859,38.4775,78.7877,1,1
111,16950,-15.1501,38.4917,78.9331,1,1
111,16555,-14.0748,38.6977,78.1441,2,1
111,16118,-14.0246,38.8684,77.2883,1,1
111,16556,-13.2322,38.7676,78.039,1,1
111,16951,-14.1402,38.5404,79.0141,1,1
111,16952,-13.2593,38.6393,78.9186,1,1
112,16694,-21.2173,-4.99419,78.5167,0,1
112,16694,-21.2173,-4.99419,78.5167,3,1
112,16287,-20.7397,-5.33581,78.0624,2,1
112,15877,-21.5631,-5.27928,77.1736,1,1
112,16286,-21.5337,-5.07965,77.891,1,1
112,15879,-20.877,-5.55726,77.094,1,1
112,16288,-19.9752,-5.6195,78.1006,1,1
112,16695,-20.5943,-5.1239,78.8637,1,1
112,16696,-19.7941,-5.38195,79.0193,1,1
112,16302,-22.0141,-4.72256,78.3057,2,1
112,16285,-22.1513,-4.96697,77.4396,1,1
112,15894,-22.9478,-4.71823,77.1447,1,1
112,16301,-22.8232,-4.42502,78.136,1,1
112,16709,-21.9,-4.38101,79.2857,1,1
112,16710,-21.0569,-4.7469,79.3153,1,1
113,16710,-21.0569,-4.7469,79.3153,0,1
113,16710,-21.0569,-4.7469,79.3153,3,1
113,16694,-21.2173,-4.99419,78.5167,2,1
113,16287,-20.7397,-5.33581,78.0624,1,1
113,16286,-21.5337,-5.07965,77.891,1,1
113,16695,-20.5943,-5.1239,78.8637,1,1
113,16302,-22.0141,-4.72256,78.3057,1,1
113,16709,-21.9,-4.38101,79.2857,2,1
113,16301,-22.8232,-4.42502,78.136,1,1
113,16708,-22.6923,-4.13089,79.0096,1,1
113,17113,-21.5245,-4.11982,80.2625,1,1
113,17114,-22.4343,-3.85374,79.8719,1,1
113,17115,-20.8608,-4.45644,80.1814,1,1
113,17101,-20.2482,-5.02081,79.4933,2,1
113,16696,-19.7941,-5.38195,79.0193,1,1
113,17102,-19.6113,-5.14258,79.83,1,1
113,17116,-20.0328,-4.75525,80.3013,1,1
114,16950,-15.1501,38.4917,78.9331,0,1
114,16950,-15.1501,38.4917,78.9331,3,1
114,16552,-15.8495,38.7029,78.0189,2,1
114,16551,-16.7208,38.9413,77.3007,1,1
114,16553,-15.8977,38.9235,77.2147,1,1
114,16550,-16.9368,38.6962,78.0584,1,1
114,16117,-14.9698,38.8296,77.4589,1,1
114,16554,-14.8691,38.6433,78.2843,1,1
114,16949,-16.1859,38.4775,78.7877,1,1
114,16951,-14.1402,38.5404,79.0141,2,1
114,16555,-14.0748,38.6977,78.1441,1,1
114,16952,-13.2593,38.6393,78.9186,1,1
114,17365,-14.3143,38.3709,79.823,1,1
114,17366,-13.3005,38.5184,79.8168,1,1
114,17364,-15.4612,38.2891,79.5946,2,1
114,17363,-16.4449,38.2244,79.5098,1,1
114,17763,-15.8119,38.0216,80.3013,1,1
114,17765,-14.9346,38.1318,80.3557,1,1
115,17115,-20.8608,-4.45644,80.1814,0,1
115,17115,-20.8608,-4.45644,80.1814,3,1
115,16710,-21.0569,-4.7469,79.3153,2,1
115,16694,-21.2173,-4.99419,78.5167,1,1
115,16302,-22.0141,-4.72256,78.3057,1,1
115,16709,-21.9,-4.38101,79.2857,1,1
115,16695,-20.5943,-5.1239,78.8637,1,1
115,17101,-20.2482,-5.02081,79.4933,1,1
115,17116,-20.0328,-4.75525,80.3013,1,1
115,17113,-21.5245,-4.11982,80.2625,2,1
115,17114,-22.4343,-3.85374,79.8719,1,1
115,17512,-21.84,-3.82708,80.5523,1,1
115,17513,-21.3078,-3.71567,81.2243,1,1
115,17514,-20.7611,-4.13578,80.9441,1,1
115,17515,-19.8831,-4.39509,81.1706,2,1
115,17516,-19.0236,-4.7056,81.2699,1,1
115,17907,-20.2384,-3.93938,81.7265,1,1
115,17908,-19.5802,-4.08868,81.9778,1,1
115,17909,-18.8046,-4.30775,82.1604,1,1
116,17364,-15.4612,38.2891,79.5946,0,1
116,17364,-15.4612,38.2891,79.5946,3,1
116,16949,-16.1859,38.4775,78.7877,2,1
116,16550,-16.9368,38.6962,78.0584,1,1
116,16552,-15.8495,38.7029,78.0189,1,1
116,16948,-17.2273,38.4362,78.7714,1,1
116,16950,-15.1501,38.4917,78.9331,1,1
116,17363,-16.4449,38.2244,79.5098,1,1
116,17365,-14.3143,38.3709,79.823,2,1
116,16951,-14.1402,38.5404,79.0141,1,1
116,17366,-13.3005,38.5184,79.8168,1,1
116,17765,-14.9346,38.1318,80.3557,1,1
116,17767,-14.1111,38.2146,80.6183,1,1
116,17772,-13.2445,38.3864,80.7535,1,1
116,17763,-15.8119,38.0216,80.3013,2,1
116,17762,-16.0853,37.7151,81.0479,1,1
116,17761,-16.6864,37.9256,80.2396,1,1
116,17764,-15.191,37.8686,81.0964,1,1
117,17514,-20.7611,-4.13578,80.9441,0,1
117,17514,-20.7611,-4.13578,80.9441,3,1
117,17113,-21.5245,-4.11982,80.2625,2,1
117,16709,-21.9,-4.38101,79.2857,1,1
117,17114,-22.4343,-3.85374,79.8719,1,1
117,17115,-20.8608,-4.45644,80.1814,1,1
117,17512,-21.84,-3.82708,80.5523,1,1
117,17513,-21.3078,-3.71567,81.2243,1,1
117,17515,-19.8831,-4.39509,81.1706,2,1
117,17116,-20.0328,-4.75525,80.3013,1,1
117,17516,-19.0236,-4.7056,81.2699,1,1
117,17907,-20.2384,-3.93938,81.7265,1,1
117,17908,-19.5802,-4.08868,81.9778,1,1
117,17909,-18.8046,-4.30775,82.1604,1,1
117,17906,-20.7603,-3.80014,81.5578,2,1
117,17921,-20.6811,-3.37313,82.2645,1,1
118,17762,-16.0853,37.7151,81.0479,0,1
118,17762,-16.0853,37.7151,81.0479,3,1
118,17761,-16.6864,37.9256,80.2396,2,1
118,17760,-17.1489,37.5851,80.8725,1,1
118,17360,-17.4715,37.8757,80.1014,1,1
118,17763,-15.8119,38.0216,80.3013,1,1
118,17362,-17.3562,38.164,79.4551,1,1
118,17363,-16.4449,38.2244,79.5098,1,1
118,17764,-15.191,37.8686,81.0964,2,1
118,17765,-14.9346,38.1318,80.3557,1,1
118,17766,-14.4766,38.0157,81.0766,1,1
118,18160,-15.2397,37.6094,81.8745,1,1
118,18161,-14.3441,37.8394,81.8653,1,1
118,18159,-16.2416,37.3822,81.7927,2,1
118,18158,-17.2709,37.2337,81.5366,1,1
118,18575,-16.7502,36.9571,82.3398,1,1
118,18577,-16.0025,37.0935,82.5689,1,1
118,18581,-15.1799,37.3331,82.6738,1,1
119,17763,-15.8119,38.0216,80.3013,0,1
119,17763,-15.8119,38.0216,80.3013,3,1
119,17762,-16.0853,37.7151,81.0479,2,1
119,17761,-16.6864,37.9256,80.2396,1,1
119,17760,-17.1489,37.5851,80.8725,1,1
119,17764,-15.191,37.8686,81.0964,1,1
119,18159,-16.2416,37.3822,81.7927,1,1
119,18160,-15.2397,37.6094,81.8745,1,1
119,17765,-14.9346,38.1318,80.3557,2,1
119,17766,-14.4766,38.0157,81.0766,1,1
119,17767,-14.1111,38.2146,80.6183,1,1
119,17364,-15.4612,38.2891,79.5946,1,1
119,17365,-14.3143,38.3709,79.823,1,1
119,17363,-16.4449,38.2244,79.5098,2,1
119,16948,-17.2273,38.4362,78.7714,1,1
119,16949,-16.1859,38.4775,78.7877,1,1
119,17362,-17.3562,38.164,79.4551,1,1
120,17906,-20.7603,-3.80014,81.5578,0,1
120,17906,-20.7603,-3.80014,81.5578,3,1
120,17514,-20.7611,-4.13578,80.9441,2,1
120,17113,-21.5245,-4.11982,80.2625,1,1
120,17513,-21.3078,-3.71567,81.2243,1,1
120,17115,-20.8608,-4.45644,80.1814,1,1
120,17515,-19.8831,-4.39509,81.1706,1,1
120,17907,-20.2384,-3.93938,81.7265,1,1
120,17921,-20.6811,-3.37313,82.2645,2,1
120,17920,-21.5705,-3.24579,81.7548,1,1
120,17922,-19.852,-3.66707,82.4549,1,1
120,18324,-21.2086,-2.91706,82.5144,1,1
120,18325,-20.5014,-2.71416,83.2922,1,1
120,18326,-19.9566,-3.22996,83.008,1,1
121,17921,-20.6811,-3.37313,82.2645,0,1
121,17921,-20.6811,-3.37313,82.2645,3,1
121,17513,-21.3078,-3.71567,81.2243,2,1
121,17512,-21.84,-3.82708,80.5523,1,1
121,17113,-21.5245,-4.11982,80.2625,1,1
121,17514,-20.7611,-4.13578,80.9441,1,1
121,17527,-22.052,-3.51405,80.8987,1,1
121,17906,-20.7603,-3.80014,81.5578,1,1
121,17920,-21.5705,-3.24579,81.7548,1,1
121,17907,-20.2384,-3.93938,81.7265,2,1
121,17515,-19.8831,-4.39509,81.1706,1,1
121,17908,-19.5802,-4.08868,81.9778,1,1
121,17922,-19.852,-3.66707,82.4549,1,1
121,18324,-21.2086,-2.91706,82.5144,2,1
121,18325,-20.5014,-2.71416,83.2922,1,1
121,17933,-22.0583,-2.70396,82.131,1,1
121,18340,-21.2491,-2.43703,83.1128,1,1
121,18326,-19.9566,-3.22996,83.008,2,1
121,18327,-19.1881,-3.49694,83.1727,1,1
121,18722,-19.8708,-2.84977,83.5777,1,1
121,18723,-19.2993,-3.02424,83.7411,1,1
122,18159,-16.2416,37.3822,81.7927,0,1
122,18159,-16.2416,37.3822,81.7927,3,1
122,17760,-17.1489,37.5851,80.8725,2,1
122,17360,-17.4715,37.8757,80.1014,1,1
122,17761,-16.6864,37.9256,80.2396,1,1
122,17358,-18.1861,37.7214,80.1943,1,1
122,17759,-18.2532,37.3625,80.848,1,1
122,17762,-16.0853,37.7151,81.0479,1,1
122,18158,-17.2709,37.2337,81.5366,1,1
122,18160,-15.2397,37.6094,81.8745,2,1
122,17764,-15.191,37.8686,81.0964,1,1
122,18161,-14.3441,37.8394,81.8653,1,1
122,18581,-15.1799,37.3331,82.6738,1,1
122,18582,-14.3195,37.5998,82.7252,1,1
122,18575,-16.7502,36.9571,82.3398,2,1
122,18574,-17.2165,36.4652,82.9092,1,1
122,18155,-17.4852,36.8468,82.1223,1,1
122,18576,-16.2347,36.7166,83.1485,1,1
122,18577,-16.0025,37.0935,82.5689,1,1
123,18325,-20.5014,-2.71416,83.2922,0,1
123,18325,-20.5014,-2.71416,83.2922,3,1
123,18324,-21.2086,-2.91706,82.5144,2,1
123,17921,-20.6811,-3.37313,82.2645,1,1
123,17920,-21.5705,-3.24579,81.7548,1,1
123,17933,-22.0583,-2.70396,82.131,1,1
123,18340,-21.2491,-2.43703,83.1128,1,1
123,18326,-19.9566,-3.22996,83.008,2,1
123,17922,-19.852,-3.66707,82.4549,1,1
123,18327,-19.1881,-3.49694,83.1727,1,1
123,18722,-19.8708,-2.84977,83.5777,1,1
123,18723,-19.2993,-3.02424,83.7411,1,1
123,18738,-20.5636,-1.97666,84.139,2,1
123,18737,-21.3539,-1.94154,83.654,1,1
123,18739,-19.6914,-2.41403,84.234,1,1
123,18752,-21.0936,-1.48277,84.3393,1,1
123,19166,-19.9312,-1.93242,84.6387,1,1
123,19182,-20.6391,-1.00583,85.1251,1,1
123,19183,-20.0309,-1.46469,85.0784,1,1
124,18574,-17.2165,36.4652,82.9092,0,1
124,18574,-17.2165,36.4652,82.9092,3,1
124,18155,-17.4852,36.8468,82.1223,2,1
124,18153,-18.2245,36.6336,82.0896,1,1
124,18154,-18.021,37.022,81.5498,1,1
124,18158,-17.2709,37.2337,81.5366,1,1
124,18575,-16.7502,36.9571,82.3398,1,1
124,18573,-18.2834,36.2486,82.6186,2,1
124,18570,-18.4858,35.8001,83.0894,1,1
124,18569,-19.038,35.9892,82.568,1,1
124,18151,-19.2839,36.4397,81.8566,1,1
124,18985,-17.6912,35.9255,83.3705,1,1
124,18576,-16.2347,36.7166,83.1485,2,1
124,18577,-16.0025,37.0935,82.5689,1,1
124,18578,-15.5495,36.9696,83.17,1,1
124,18991,-16.1624,36.3393,83.8457,1,1
124,18992,-15.3189,36.6837,83.9491,1,1
124,18987,-16.9595,36.0404,83.683,2,1
124,18986,-17.1507,35.4913,84.2567,1,1
124,18988,-16.4686,35.8436,84.2969,1,1
125,18575,-16.7502,36.9571,82.3398,0,1
125,18575,-16.7502,36.9571,82.3398,3,1
125,18574,-17.2165,36.4652,82.9092,2,1
125,18155,-17.4852,36.8468,82.1223,1,1
125,18153,-18.2245,36.6336,82.0896,1,1
125,18573,-18.2834,36.2486,82.6186,1,1
125,18576,-16.2347,36.7166,83.1485,1,1
125,18985,-17.6912,35.9255,83.3705,1,1
125,18987,-16.9595,36.0404,83.683,1,1
125,18991,-16.1624,36.3393,83.8457,1,1
125,18577,-16.0025,37.0935,82.5689,2,1
125,18578,-15.5495,36.9696,83.17,1,1
125,18159,-16.2416,37.3822,81.7927,1,1
125,18581,-15.1799,37.3331,82.6738,1,1
125,18158,-17.2709,37.2337,81.5366,2,1
125,18154,-18.021,37.022,81.5498,1,1
125,17759,-18.2532,37.3625,80.848,1,1
125,17760,-17.1489,37.5851,80.8725,1,1
126,18738,-20.5636,-1.97666,84.139,0,1
126,18738,-20.5636,-1.97666,84.139,3,1
126,18340,-21.2491,-2.43703,83.1128,2,1
126,18324,-21.2086,-2.91706,82.5144,1,1
126,17933,-22.0583,-2.70396,82.131,1,1
126,18339,-22.0048,-2.22274,82.8301,1,1
126,18325,-20.5014,-2.71416,83.2922,1,1
126,18737,-21.3539,-1.94154,83.654,1,1
126,18739,-19.6914,-2.41403,84.234,2,1
126,18722,-19.8708,-2.84977,83.5777,1,1
126,18723,-19.2993,-3.02424,83.7411,1,1
126,18740,-18.8191,-2.74614,84.4225,1,1
126,19166,-19.9312,-1.93242,84.6387,1,1
126,19167,-19.4044,-1.7439,85.2026,1,1
126,19168,-18.9336,-2.26109,84.9362,1,1
126,18752,-21.0936,-1.48277,84.3393,2,1
126,18751,-21.7737,-1.41979,83.9488,1,1
126,19181,-21.3554,-0.94253,84.7152,1,1
126,19182,-20.6391,-1.00583,85.1251,1,1
126,19183,-20.0309,-1.46469,85.0784,2,1
126,19622,-20.0355,-1.01736,85.546,1,1
126,19623,-19.4319,-0.98552,85.9811,1,1
127,18980,-19.341,34.4879,84.1667,0,1
127,18980,-19.341,34.4879,84.1667,3,1
127,18979,-19.9134,34.9619,83.3863,2,1
127,18978,-20.4426,34.4763,83.7225,1,1
127,18564,-20.7136,35.0221,82.9937,1,1
127,18981,-19.2833,34.9715,83.6522,1,1
127,18566,-20.2306,35.4369,82.7076,1,1
127,18568,-19.2172,35.4524,83.1405,1,1
127,18982,-18.6568,34.9735,83.9594,2,1
127,18984,-18.1583,35.4355,83.7092,1,1
127,19439,-18.2911,34.5009,84.6641,1,1
127,19440,-17.8384,34.985,84.3923,1,1
127,19433,-19.9627,33.9867,84.4422,2,1
127,19432,-20.3057,33.4659,84.8695,1,1
127,19431,-20.7804,33.9167,84.2129,1,1
127,19434,-19.3126,33.5023,85.2209,1,1
127,19435,-19.3281,33.9957,84.6894,1,1
127,19436,-18.7065,34.0058,84.9658,2,1
127,19862,-18.307,33.5168,85.6683,1,1
127,19863,-17.9077,34.0158,85.3673,1,1
128,18982,-18.6568,34.9735,83.9594,0,1
128,18982,-18.6568,34.9735,83.9594,3,1
128,18980,-19.341,34.4879,84.1667,2,1
128,18979,-19.9134,34.9619,83.3863,1,1
128,18981,-19.2833,34.9715,83.6522,1,1
128,18978,-20.4426,34.4763,83.7225,1,1
128,19433,-19.9627,33.9867,84.4422,1,1
128,19435,-19.3281,33.9957,84.6894,1,1
128,19439,-18.2911,34.5009,84.6641,1,1
128,19436,-18.7065,34.0058,84.9658,1,1
128,18568,-19.2172,35.4524,83.1405,2,1
128,18567,-19.7632,35.9062,82.3347,1,1
128,18569,-19.038,35.9892,82.568,1,1
128,18566,-20.2306,35.4369,82.7076,1,1
128,18570,-18.4858,35.8001,83.0894,1,1
128,18984,-18.1583,35.4355,83.7092,1,1
128,19440,-17.8384,34.985,84.3923,2,1
128,19441,-17.2805,34.5193,85.2344,1,1
128,19442,-17.2492,35.0036,84.7272,1,1
128,18986,-17.1507,35.4913,84.2567,1,1
129,18984,-18.1583,35.4355,83.7092,0,1
129,18984,-18.1583,35.4355,83.7092,3,1
129,18570,-18.4858,35.8001,83.0894,2,1
129,18568,-19.2172,35.4524,83.1405,1,1
129,18569,-19.038,35.9892,82.568,1,1
129,18573,-18.2834,36.2486,82.6186,1,1
129,18985,-17.6912,35.9255,83.3705,1,1
129,18982,-18.6568,34.9735,83.9594,2,1
129,18980,-19.341,34.4879,84.1667,1,1
129,18981,-19.2833,34.9715,83.6522,1,1
129,19439,-18.2911,34.5009,84.6641,1,1
129,19440,-17.8384,34.985,84.3923,1,1
129,18986,-17.1507,35.4913,84.2567,2,1
129,18987,-16.9595,36.0404,83.683,1,1
129,18988,-16.4686,35.8436,84.2969,1,1
129,19442,-17.2492,35.0036,84.7272,1,1
129,19446,-16.0746,35.4638,85.0848,1,1
129,19443,-16.7024,35.0075,85.1044,1,1
130,18985,-17.6912,35.9255,83.3705,0,1
130,18985,-17.6912,35.9255,83.3705,3,1
130,18984,-18.1583,35.4355,83.7092,2,1
130,18570,-18.4858,35.8001,83.0894,1,1
130,18568,-19.2172,35.4524,83.1405,1,1
130,18982,-18.6568,34.9735,83.9594,1,1
130,18986,-17.1507,35.4913,84.2567,1,1
130,19440,-17.8384,34.985,84.3923,1,1
130,18987,-16.9595,36.0404,83.683,2,1
130,18988,-16.4686,35.8436,84.2969,1,1
130,18574,-17.2165,36.4652,82.9092,1,1
130,18991,-16.1624,36.3393,83.8457,1,1
130,18573,-18.2834,36.2486,82.6186,2,1
130,18569,-19.038,35.9892,82.568,1,1
130,18151,-19.2839,36.4397,81.8566,1,1
130,18153,-18.2245,36.6336,82.0896,1,1
131,19182,-20.6391,-1.00583,85.1251,0,1
131,19182,-20.6391,-1.00583,85.1251,3,1
131,18752,-21.0936,-1.48277,84.3393,2,1
131,18751,-21.7737,-1.41979,83.9488,1,1
131,18737,-21.3539,-1.94154,83.654,1,1
131,18738,-20.5636,-1.97666,84.139,1,1
131,19181,-21.3554,-0.94253,84.7152,1,1
131,19183,-20.0309,-1.46469,85.0784,2,1
131,19166,-19.9312,-1.93242,84.6387,1,1
131,19167,-19.4044,-1.7439,85.2026,1,1
131,19622,-20.0355,-1.01736,85.546,1,1
131,19623,-19.4319,-0.98552,85.9811,1,1
131,19193,-21.2019,-0.40097,85.3208,2,1
131,19192,-21.8916,-0.35895,84.8816,1,1
131,19634,-21.5783,0.30157,85.6602,1,1
131,19635,-20.6872,-0.07361,85.9777,1,1
131,19636,-20.062,-0.56677,85.9657,2,1
131,20066,-20.0657,-0.13335,86.3784,1,1
131,20067,-19.4601,-0.14837,86.7673,1,1
132,19434,-19.3126,33.5023,85.2209,0,1
132,19434,-19.3126,33.5023,85.2209,3,1
132,19433,-19.9627,33.9867,84.4422,2,1
132,19432,-20.3057,33.4659,84.8695,1,1
132,19431,-20.7804,33.9167,84.2129,1,1
132,19435,-19.3281,33.9957,84.6894,1,1
132,18978,-20.4426,34.4763,83.7225,1,1
132,18980,-19.341,34.4879,84.1667,1,1
132,19436,-18.7065,34.0058,84.9658,2,1
132,19439,-18.2911,34.5009,84.6641,1,1
